,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,news_relevance,sentiment,price_impact_potential,trend_direction,earnings_impact,investor_confidence,risk_profile_change
2,2020-07-06,AAPL,90.85198974609375,93.4625015258789,93.94499969482422,92.5,118655600.0,0.0,0.036179038368729266,93.13703704968144,90.6912964871024,100.0,100.0,100.0,91.91416676839192,91.91416676839192,27.760000228881836,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
2,2020-07-06,AMZN,152.8520050048828,152.8520050048828,152.99400329589844,146.74850463867188,137612000.0,0.0,0.25575395255285116,153.04002534982965,133.7923110759516,100.0,99.9999999999997,100.0,143.41616821289062,143.41616821289062,27.760000228881836,0.0,2.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0
2,2020-07-06,CRM,196.0025177001953,197.72000122070312,199.4499969482422,194.44000244140625,5794200.0,0.0,0.18434681577269885,198.60510291155518,185.19490522646564,100.0,100.0,100.0,191.9000040690104,191.9000040690104,27.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-07-06,MSFT,201.86862182617188,210.6999969482422,211.1300048828125,208.8300018310547,31897600.0,0.0,0.17029438135574537,211.58422312117284,200.1824394764834,100.0,100.0,100.0,205.88333129882812,205.88333129882812,27.760000228881836,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0
2,2020-07-06,NFLX,493.80999755859375,493.80999755859375,499.5,480.7699890136719,7839000.0,0.0,0.7534987821127288,507.5428642099768,439.39713823142944,86.26435091474305,89.51463050557817,100.0,473.4700012207031,473.4700012207031,27.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-07-07,AAPL,90.5700912475586,93.17250061035156,94.65499877929688,93.85250091552734,112424400.0,1.0,0.09361439508967351,94.57913568759298,90.21836492275858,100.0,86.63987381180009,100.0,92.39875030517578,92.39875030517578,28.770000457763672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-07-07,AMZN,150.00599670410156,150.00599670410156,153.4774932861328,152.92750549316406,105150000.0,1.0,0.510315364495824,158.13139640905484,133.45660865686312,100.0,78.09475507640954,100.0,145.79400253295898,145.79400253295898,28.770000457763672,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3,2020-07-07,CRM,194.6741485595703,196.3800048828125,200.22000122070312,197.66000366210938,5431500.0,1.0,0.32829674452898416,201.28669063352308,185.39331730104723,100.0,77.71527833774952,100.0,193.34000396728516,193.34000396728516,28.770000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-07-07,MSFT,199.5212860107422,208.25,214.6699981689453,210.4499969482422,33600700.0,1.0,0.27614461025927994,213.54582691716377,200.50416850519952,100.0,78.75944226786021,100.0,207.02499771118164,207.02499771118164,28.770000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-07-07,NFLX,493.1600036621094,493.1600036621094,504.82000732421875,497.30999755859375,5669900.0,1.0,1.3520454083118807,516.0676688115257,442.7923317988259,90.73535946012956,99.2887088991652,100.0,479.4300003051758,479.4300003051758,28.770000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-07-08,AAPL,92.67949676513672,95.34249877929688,95.375,94.18000030517578,117092000.0,2.0,0.13588504460338413,95.22559569129103,90.28440491906053,100.0,107.72026190889324,100.0,92.75500030517578,92.75500030517578,28.950000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-07-08,AMZN,154.0554962158203,154.0554962158203,154.19850158691406,151.1304931640625,100752000.0,2.0,0.566389548872479,158.5634787276048,135.15912259075455,88.62583686048193,74.47534277080482,100.0,146.86130065917968,146.86130065917968,28.950000762939453,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
4,2020-07-08,CRM,198.540283203125,200.27999877929688,201.1999969482422,198.0,4233700.0,2.0,0.4131347465748547,202.3177984824634,186.22620786519286,100.0,88.9051557918668,100.0,194.27200317382812,194.27200317382812,28.950000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-07-08,MSFT,203.90936279296875,212.8300018310547,213.25999450683594,210.07000732421875,33600000.0,2.0,0.3127278405714833,213.90365488627168,201.36434438130647,94.71050904794099,79.0701027421772,100.0,207.63399963378907,207.63399963378907,28.950000762939453,0.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
4,2020-07-08,NFLX,502.7799987792969,502.7799987792969,505.1000061035156,498.5799865722656,5691700.0,2.0,1.6993585186137352,519.317127843874,447.20286727331353,90.96885920851412,95.3988673316435,100.0,483.25999755859374,483.25999755859374,28.950000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-09,AAPL,93.07805633544922,95.75250244140625,96.31749725341797,96.26249694824219,125642800.0,3.0,0.24779002625081148,96.95686959199229,89.72229656604809,100.0,119.93922473461451,100.0,93.33958307902019,93.33958307902019,28.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-09,AMZN,159.13150024414062,159.13150024414062,159.69400024414062,155.79949951171875,127774000.0,3.0,0.7891009429061171,161.11084802663078,135.5911529092416,91.2889359422136,122.96881151779753,100.0,148.3510004679362,148.3510004679362,28.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-09,CRM,198.99627685546875,200.74000549316406,202.82000732421875,202.02000427246094,6062800.0,3.0,0.6282660679124774,205.14503130735022,185.98164207318365,100.0,106.62666410732528,100.0,195.56333669026694,195.56333669026694,28.18000030517578,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
5,2020-07-09,MSFT,205.3369140625,214.32000732421875,216.3800048828125,216.3300018310547,33121700.0,3.0,0.5965221099808105,218.13101246840543,200.03565419826126,97.21817339661169,127.73699595696408,100.0,209.08333333333334,209.08333333333334,28.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-09,NFLX,507.760009765625,507.760009765625,510.0,508.3999938964844,5840500.0,3.0,2.296107771506229,525.6787765883751,449.22121730810926,92.48407760604715,106.06292191623174,100.0,487.4499969482422,487.4499969482422,28.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-10,AAPL,93.2408676147461,95.91999816894531,95.9800033569336,95.33499908447266,90257200.0,4.0,0.2732704680161646,97.25496159748171,89.99432341925937,83.17842714570801,84.03854357027039,86.19031889609069,93.62464250837054,93.62464250837054,30.860000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-10,AMZN,160.0,160.0,160.75,159.58799743652344,109720000.0,4.0,1.089961280572311,164.372680402117,135.53989109620892,92.71974122351689,118.39115595019506,100.0,149.95628574916296,149.95628574916296,30.860000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-10,CRM,197.15245056152344,198.8800048828125,200.72999572753906,200.05999755859375,3783200.0,4.0,0.6666186087436472,205.58983400124717,186.82159962738004,86.4463090124393,57.74443815237212,62.84774826146066,196.2057168143136,196.2057168143136,30.860000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-10,MSFT,204.7141571044922,213.6699981689453,214.0800018310547,213.6199951171875,26177600.0,4.0,0.6454793830952781,218.67446004314527,200.78839570462256,80.19234952252091,72.70250121538072,65.18789465801875,209.73142787388392,209.73142787388392,30.860000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-10,NFLX,548.72998046875,548.72998046875,555.8800048828125,519.72998046875,21605600.0,4.0,3.152526707965933,534.644205795325,449.4786405355902,93.73803816962504,187.5414830810385,100.0,492.0614231654576,492.0614231654576,30.860000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-13,AAPL,92.81072235107422,95.47750091552734,99.95500183105469,97.26499938964844,191649200.0,0.0,0.37775250551513295,98.31319282409468,89.84618141296586,87.65030966177996,122.86786859102993,86.1903188960907,94.07968711853027,94.07968711853027,27.850000381469727,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
7,2020-07-13,AMZN,155.1999969482422,155.1999969482422,167.21449279785156,162.55299377441406,154408000.0,0.0,1.4151869024248072,167.57707671580994,135.48467178882873,93.57424477070268,109.63944947412593,100.0,151.53087425231934,151.53087425231934,27.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-13,CRM,186.70399475097656,188.33999633789062,200.25999450683594,200.0,5555400.0,0.0,0.6787633509821376,205.77284067705833,187.5871637479905,86.07686951887861,-24.955149344374384,56.101895339438144,196.6800022125244,196.6800022125244,27.850000381469727,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0
7,2020-07-13,MSFT,198.39080810546875,207.07000732421875,215.8000030517578,214.47999572753906,38135600.0,0.0,0.7088297513425346,219.25958721924286,201.39041049193878,81.26923106975687,39.43112591429215,65.18789465801873,210.32499885559082,210.32499885559082,27.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-13,NFLX,525.5,525.5,575.3699951171875,567.97998046875,18399000.0,0.0,5.9708542195261884,568.1550350408269,434.9474506159114,96.3908192198417,154.75010786940217,100.0,501.55124282836914,501.55124282836914,27.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-14,AAPL,94.34658813476562,97.05750274658203,97.25499725341797,94.83999633789062,170989200.0,1.0,0.3240434578032563,98.1565548405676,90.17177700079526,65.14122346579379,68.75871373693612,17.016089900932403,94.16416592068143,94.16416592068143,31.139999389648438,0.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
8,2020-07-14,AMZN,154.1999969482422,154.1999969482422,156.36900329589844,154.4499969482422,144638000.0,1.0,1.2168476898761185,166.99070175843084,136.71974067863513,70.26005597175546,23.945118858754686,19.77643352677103,151.855221218533,151.855221218533,31.139999389648438,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
8,2020-07-14,CRM,187.91339111328125,189.55999755859375,189.9600067138672,185.99000549316406,5854700.0,1.0,-0.018241141729617993,206.58880508459146,184.39564451393284,42.35349055956263,-148.44456264225892,19.49814068260225,195.49222479926215,195.49222479926215,31.139999389648438,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,2020-07-14,MSFT,199.61712646484375,208.35000610351562,208.85000610351562,206.1300048828125,37591800.0,1.0,0.3276401029771989,218.67193740666158,201.04583942168045,52.56516162498355,-64.728757327957,5.695670400221766,209.85888841417102,209.85888841417102,31.139999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-14,NFLX,524.8800048828125,524.8800048828125,525.5,517.0800170898438,15083300.0,1.0,5.306311470986145,566.4330679314613,440.12025645004906,65.91676265251611,43.247342446501605,13.162645290162864,503.2766621907552,503.2766621907552,31.139999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-15,AAPL,94.99544525146484,97.7249984741211,99.24749755859375,98.98999786376953,153198000.0,2.0,0.49499309223807586,99.49273839016047,89.80075983981999,76.03607963067007,128.34553760527757,24.2166802503145,94.64674911499023,94.64674911499023,29.149999618530273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-15,AMZN,150.44349670410156,150.44349670410156,154.91749572753906,154.01150512695312,115778000.0,2.0,1.0358609951324809,166.4057355192662,137.7359636994838,69.29356902160926,-1.7480517377497427,13.474639770250743,152.070849609375,152.070849609375,29.149999618530273,0.0,2.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0
9,2020-07-15,CRM,186.45616149902344,188.08999633789062,192.10000610351562,191.02999877929688,7681800.0,2.0,-0.25280529229920035,205.88191989937403,184.21008449515725,51.51824504063801,-91.68007637596708,19.498140682602255,195.04600219726564,195.04600219726564,29.149999618530273,0.0,2.0,0.0,-2.0,-1.0,-1.0,-1.0,0.0
9,2020-07-15,MSFT,199.32009887695312,208.0399932861328,211.3300018310547,209.55999755859375,32179400.0,2.0,0.22914427487307876,218.14017165552818,201.5178270016984,58.755492882101464,-19.64803531157839,5.695670400221764,209.8289993286133,209.8289993286133,29.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-15,NFLX,523.260009765625,523.260009765625,529.0,516.2999877929688,10066700.0,2.0,4.717523068435639,564.6904079062781,444.4675815956751,65.58803524035599,40.8046794872311,13.162645290162864,504.57899475097656,504.57899475097656,29.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-07-16,AAPL,93.8265380859375,96.52249908447266,97.40499877929688,96.5625,110577600.0,3.0,0.48225580331748574,99.56114384972659,90.08067272298294,63.943016086012726,59.282656608269036,0.449396669098104,94.82090828635476,94.82090828635476,28.40999984741211,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,2020-07-16,AMZN,149.9949951171875,149.9949951171875,151.60000610351562,148.55299377441406,127884000.0,3.0,0.5997447259566968,165.51477118194427,137.98731788499467,58.865899375530795,-45.180529116419734,0.9205316827509049,151.75104453346947,151.75104453346947,28.40999984741211,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,2020-07-16,CRM,183.89857482910156,185.50999450683594,186.86000061035156,186.4199981689453,7350000.0,3.0,-0.6643601003225967,205.7827937533262,182.74084627241956,44.78162638553081,-129.2877303772774,36.29502471275221,194.26182001287287,194.26182001287287,28.40999984741211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-07-16,MSFT,195.3728485107422,203.9199981689453,205.6999969482422,205.39999389648438,29940700.0,3.0,-0.06687050631637703,217.75109371116204,201.10163123113202,50.488742966356696,-114.09086775624844,19.452426334783144,209.42636247114703,209.42636247114703,28.40999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-07-16,NFLX,527.3900146484375,527.3900146484375,535.5399780273438,526.47998046875,24499000.0,3.0,4.768240766608528,565.1059920251578,448.03399488002685,67.75879201011887,57.68056582175415,16.380325042719317,506.5699934525923,506.5699934525923,28.40999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-07-17,AAPL,93.63697814941406,96.32749938964844,97.14749908447266,96.98750305175781,92186800.0,4.0,0.4897022922882428,99.6910028223784,90.31191287789831,64.95256938361723,55.256235847139095,3.227602574802155,95.00145785013835,95.00145785013835,27.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-07-17,AMZN,148.09849548339844,148.09849548339844,151.1999969482422,150.4499969482422,95226000.0,4.0,0.3760509274618187,164.78730263878484,138.49794516394954,60.9771067571198,-44.39430130303157,0.4531876915662658,151.6426239013672,151.6426239013672,27.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-07-17,CRM,186.14886474609375,187.77999877929688,188.39999389648438,187.13999938964844,4324300.0,4.0,-0.9175026177617838,205.39748628616093,181.93918363571407,45.92408451011584,-92.94572263523585,24.640362150346643,193.6683349609375,193.6683349609375,27.149999618530273,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
11,2020-07-17,MSFT,194.3763885498047,202.8800048828125,205.0399932861328,204.47000122070312,31635300.0,4.0,-0.3340693430877195,217.4507224413759,200.57594229251083,48.897693181726254,-112.3801689783091,21.711380353789163,209.01333236694336,209.01333236694336,27.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-07-17,NFLX,492.989990234375,492.989990234375,503.5899963378906,494.8699951171875,24991400.0,4.0,3.0041866039318847,561.8141759743962,449.3758112082209,56.34221966672102,-46.811357724778986,10.23759035288666,505.5949935913086,505.5949935913086,27.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-07-20,AAPL,95.61029052734375,98.35749816894531,98.5,96.4175033569336,90318000.0,0.0,0.45653046878521764,99.66847167316836,90.55229718199992,62.5237743076948,82.13450197611755,15.91070608117477,95.11038442758414,95.11038442758414,26.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-07-20,AMZN,159.8419952392578,159.8419952392578,160.0679931640625,150.00999450683594,151964000.0,0.0,0.180310145222478,164.13465083078466,138.8994232189449,60.23530089802056,58.690187562198574,28.927930660180817,151.51703702486478,151.51703702486478,26.940000534057617,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0
12,2020-07-20,CRM,193.39535522460938,195.08999633789062,195.30999755859375,187.89999389648438,5729000.0,0.0,-1.050138217627051,204.90137343688866,181.5478593981474,47.118783762803304,-20.462006607010252,2.9931416597439497,193.22461641751804,193.22461641751804,26.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-07-20,MSFT,202.73092651367188,211.60000610351562,212.3000030517578,205.0,36884800.0,0.0,-0.4978610095838292,217.08393656612444,200.32529241900178,49.82977462329092,4.124085300634341,12.014286501691746,208.7046144925631,208.7046144925631,26.940000534057617,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0
12,2020-07-20,NFLX,502.4100036621094,502.4100036621094,504.5,489.1400146484375,11940300.0,0.0,1.3323883792946276,558.9234211514104,449.73503080922654,54.616593216613886,-40.01451871881809,3.0490203382671077,504.3292259803185,504.3292259803185,26.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-07-21,AAPL,94.29068756103516,97.0,99.25,99.17250061035156,103433200.0,1.0,0.585440631051938,100.28853149786852,90.51253966912367,68.42689469470395,99.15361241775537,15.910706081174759,95.4005355834961,95.4005355834961,24.079999923706055,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
13,2020-07-21,AMZN,156.9145050048828,156.9145050048828,162.0290069580078,161.62449645996094,122426000.0,1.0,0.7045857710807581,165.51101727583722,138.96697955033466,70.15097692687921,101.37534246363768,28.927930660180817,152.23899841308594,152.23899841308594,24.079999923706055,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13,2020-07-21,CRM,189.14263916015625,190.8000030517578,196.5,196.0,5376800.0,1.0,-0.666333288574009,204.73918423565252,182.10653196830955,57.476842435564095,4.926042444292655,2.9931416597439418,193.42285810198103,193.42285810198103,24.079999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-07-21,MSFT,200.0003662109375,208.75,213.94000244140625,213.66000366210938,37990400.0,1.0,-0.11209442540067016,217.5337110784987,200.58343064513411,61.65248488008051,57.92356801738947,12.014286501691757,209.0585708618164,209.0585708618164,24.079999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-07-21,NFLX,490.1000061035156,490.1000061035156,506.2200012207031,506.0,9113700.0,1.0,1.040860385997405,556.9085752902314,451.9885586732173,58.48673630902665,-31.782783862804543,3.0490203382670913,504.44856698172435,504.44856698172435,24.079999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-22,AAPL,94.55558013916016,97.27249908447266,97.9749984741211,96.69249725341797,89001600.0,2.0,0.5280211881714223,100.24387218857265,90.72946053440913,59.67376102732468,55.18296519475,3.0670412506448366,95.48666636149089,95.48666636149089,24.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-22,AMZN,154.99549865722656,154.99549865722656,157.5,156.25,82084000.0,2.0,0.7720472140383947,165.46227602386426,139.55052101389617,62.67020844671537,39.64865211097232,15.040916133578364,152.50639851888022,152.50639851888022,24.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-22,CRM,189.64820861816406,191.30999755859375,191.8699951171875,190.77999877929688,2833000.0,2.0,-0.6781482275322617,204.23642347873,182.2569114822075,50.83824955924539,-43.89738710560067,10.462191193411961,193.24666748046874,193.24666748046874,24.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-22,MSFT,202.87464904785156,211.75,212.3000030517578,209.1999969482422,49605700.0,2.0,-0.08440224426678355,217.2351752686864,200.90082326646987,54.77550043577391,32.62603004256899,20.159523081084576,209.06799926757813,209.06799926757813,24.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-22,NFLX,489.82000732421875,489.82000732421875,497.20001220703125,492.19000244140625,6954100.0,2.0,-0.011783471106184606,554.5778693302826,452.68478936112365,54.54536418824756,-57.61158129786287,9.121616348845775,503.63132934570314,503.63132934570314,24.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-07-23,AAPL,90.25177764892578,92.84500122070312,97.07749938964844,96.99749755859375,197004400.0,3.0,0.4963131854752447,100.23865986359948,90.92352675902015,60.31954115492713,-5.982533757752451,4.628359344265901,95.58109331130981,95.58109331130981,23.969999313354492,0.0,2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
15,2020-07-23,AMZN,149.32749938964844,149.32749938964844,154.9134979248047,154.9134979248047,113138000.0,3.0,0.7324743375370417,165.23114047658476,140.08254398691622,60.996902384347145,-9.924256338680156,8.158280896637038,152.6568422317505,152.6568422317505,23.969999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-07-23,CRM,186.90225219726562,188.5399932861328,194.57000732421875,191.47999572753906,3639500.0,3.0,-0.6361351612270596,203.79004653512663,182.48245445669465,51.613524808153635,-39.00619111970696,10.46219119341197,193.13625049591064,193.13625049591064,23.969999313354492,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0
15,2020-07-23,MSFT,194.05064392089844,202.5399932861328,210.9199981689453,207.19000244140625,67457000.0,3.0,-0.18423424688654677,216.89654360287372,201.00470532901105,52.06780779560523,-64.36647942332826,15.089500729288593,208.95062446594238,208.95062446594238,23.969999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-07-23,NFLX,477.5799865722656,477.5799865722656,491.8999938964844,491.1300048828125,7722000.0,3.0,-0.8746635265447935,552.4643498559698,453.2356432775752,54.2550523406871,-76.45460723579045,12.454725345872736,502.84999656677246,502.84999656677246,23.969999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-07-24,AAPL,90.02818298339844,92.61499786376953,92.97000122070312,90.98750305175781,185438800.0,4.0,0.09404639228537803,100.34099904622033,90.28076519292259,45.475001425249815,-120.94767822675495,29.536540107413913,95.31088211957146,95.31088211957146,27.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-07-24,AMZN,150.44549560546875,150.44549560546875,151.57899475097656,146.5,112648000.0,4.0,0.1725390098900732,164.8306289475968,139.7587211356982,51.96187859298601,-64.71935644212044,0.1661095056316279,152.2946750416475,152.2946750416475,27.959999084472656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-07-24,CRM,186.8527069091797,188.49000549316406,188.94000244140625,186.05999755859375,3908400.0,4.0,-0.9316141118168275,203.5915860146746,181.84841463158,45.82512536606593,-94.50713510470048,23.47224132174935,192.7200003231273,192.7200003231273,27.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-07-24,MSFT,192.8626251220703,201.3000030517578,202.86000061035156,200.4199981689453,39827000.0,4.0,-0.6770424117401603,217.1846259665375,199.7130198715829,44.41741671813799,-159.2285169956179,8.290458276491455,208.4488229190602,208.4488229190602,27.959999084472656,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,0.0
16,2020-07-24,NFLX,480.45001220703125,480.45001220703125,487.1700134277344,468.7699890136719,7746200.0,4.0,-2.905614905889081,551.6489975463046,450.04158293393436,48.60935873689203,-100.11209094561647,15.321970958454454,500.8452902401195,500.8452902401195,27.959999084472656,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
17,2020-07-27,AAPL,92.16187286376953,94.80999755859375,94.90499877929688,93.70999908447266,121214000.0,0.0,-0.043526472909476865,100.15988259572087,90.28400575063328,51.112925156562184,-37.87823479224334,13.19377162263698,95.22194417317708,95.22194417317708,26.600000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-07-27,AMZN,152.760498046875,152.760498046875,154.89999389648438,153.10000610351562,83410000.0,0.0,0.15773042094110679,164.50700122017224,140.17183009221924,57.116563281209864,2.894646293133745,5.1972838621907425,152.33941565619574,152.33941565619574,26.600000381469727,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0
