,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,news_relevance,sentiment,price_impact_potential,trend_direction,earnings_impact,investor_confidence,risk_profile_change
16,2020-01-27,AAPL,74.70021057128906,77.23750305175781,77.94249725341797,77.51499938964844,161940000.0,0.0,0.5141842774918359,81.76411478979833,72.82617954326693,58.78373049564314,-2.9647940126859327,27.19434684738372,77.29514716653263,77.29514716653263,17.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-01-28,AAPL,76.81342315673828,79.42250061035156,79.5999984741211,78.1500015258789,162234000.0,1.0,0.4444915932407696,81.69686254992698,72.98841560084341,61.06233112224861,53.35811721297074,41.72061839458488,77.3426390753852,77.3426390753852,16.940000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-01-29,AAPL,78.42131042480469,81.08499908447266,81.9625015258789,81.11250305175781,216229200.0,2.0,0.5755666090949063,82.11247980163056,72.96962613612642,69.26327404951387,133.28004837217864,49.63081906291702,77.54105296887849,77.54105296887849,15.680000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-01-30,AAPL,78.30766296386719,80.96749877929688,81.02249908447266,80.13500213623047,126743200.0,3.0,0.605929041417042,82.26898552256348,73.0725153319287,64.6178217716139,100.4519445260474,38.625405231292184,77.67075042724609,77.67075042724609,17.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-01-31,AAPL,74.83562469482422,77.37750244140625,80.66999816894531,80.23249816894531,199588400.0,4.0,0.6285758322474493,82.38159775506261,73.57715316046472,64.86099039206476,50.4789970915519,34.77980037207505,77.79273841494606,77.79273841494606,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-02-03,AAPL,74.63009643554688,77.16500091552734,78.37249755859375,76.07499694824219,173788400.0,0.0,0.35974978705496596,82.22085472532895,73.9166460376105,49.771558116129704,-34.21693200462819,13.54251586268355,77.71465925736861,77.71465925736861,18.639999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-02-04,AAPL,77.09393310546875,79.7125015258789,79.91000366210938,78.82749938964844,136616400.0,1.0,0.33399701357534184,81.88183073454907,74.79366975373217,56.674736847068424,53.62825833739332,26.77691212291382,77.76304361094599,77.76304361094599,16.450000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-02-05,AAPL,77.72254943847656,80.36250305175781,81.19000244140625,80.87999725341797,118826800.0,2.0,0.4511560379866211,81.97295598396286,75.29454432121292,60.82768844361411,101.12451976010712,29.620527688697983,77.89291667938232,77.89291667938232,16.290000915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-02-06,AAPL,78.63166809082031,81.30249786376953,81.30500030517578,80.64250183105469,105425600.0,3.0,0.5204510415904338,81.70868573019783,76.19406466653069,60.13767417094821,105.95321364528307,33.48488711152226,78.00290008544921,78.00290008544921,15.130000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-02-07,AAPL,77.56285858154297,80.00749969482422,80.8499984741211,80.59249877929688,117684000.0,4.0,0.564783378207423,81.7963989234505,76.48460159534834,59.98945778404981,79.55820718148976,29.91302130326624,78.10250003521259,78.10250003521259,15.069999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-02-10,AAPL,77.93125915527344,80.38749694824219,80.38749694824219,78.54499816894531,109348800.0,0.0,0.44759381770113293,81.76445945452338,76.60604072858209,54.31859772562455,50.73812630224322,26.35762694194097,78.11888885498047,78.11888885498047,15.880000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-02-11,AAPL,77.46106719970703,79.90249633789062,80.9749984741211,80.9000015258789,94323200.0,1.0,0.5193944018770935,81.94910868119217,76.72039128829024,58.93722615307543,80.54227694777414,26.357626941940975,78.21821430751255,78.21821430751255,14.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-02-12,AAPL,79.30058288574219,81.80000305175781,81.80500030517578,80.36750030517578,113730400.0,2.0,0.5309891760711736,82.04749974882678,76.74124994599744,57.57558003198967,105.38177885339617,34.25714053820989,78.2923276177768,78.2923276177768,14.859999656677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-02-13,AAPL,78.73588562011719,81.21749877929688,81.55500030517578,81.04750061035156,94747600.0,3.0,0.5832663649610055,82.20993802667975,76.88731157659173,58.832031601819025,99.65638500082584,32.32256175458092,78.3841667175293,78.3841667175293,14.430000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-02-14,AAPL,78.75529479980469,81.23750305175781,81.49500274658203,81.18499755859375,80113600.0,4.0,0.6273947629650678,82.38717743187473,76.98882201880886,59.0854944758763,98.50191915696736,31.85088020620297,78.6216667175293,78.47451609949911,14.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020-02-18,AAPL,77.31321716308594,79.75,79.9375,78.83999633789062,152531200.0,1.0,0.48200019663391913,82.38869943317334,76.96454992595753,53.29621449150123,17.768567832641914,20.331894459515553,78.77341664632162,78.48593735694885,14.979999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020-02-19,AAPL,78.43292999267578,80.90499877929688,81.14250183105469,80.0,93984000.0,2.0,0.4486891759511309,82.4213455111989,77.0021537868968,55.526128716823,71.27016461577651,25.335913184584495,78.9918332417806,78.53181804310192,14.65999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-02-20,AAPL,77.62830352783203,80.07499694824219,81.1624984741211,80.65750122070312,100566000.0,3.0,0.4664269032096513,82.50436044518327,77.02038931067611,56.737312451513965,66.05410044962338,25.33591318458451,79.18174997965495,78.59433813656078,14.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-02-21,AAPL,75.87117004394531,78.26249694824219,80.11250305175781,79.65499877929688,129554000.0,4.0,0.3998912118520934,82.51043181551294,77.03181748258275,54.400519291238346,-21.567927266767978,18.118136877700422,79.3605832417806,78.62464272635323,17.329999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-02-24,AAPL,72.26725769042969,74.54499816894531,76.04499816894531,74.31500244140625,222195200.0,0.0,-0.05832801283486333,83.14509123835029,75.82240830388605,44.33800636803281,-290.8259055782618,4.029590569021481,79.27741673787435,78.50493049621582,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-02-25,AAPL,69.81941986083984,72.0199966430664,75.63249969482422,75.23750305175781,230673600.0,1.0,-0.34647629261132806,83.41100650555754,75.32874340288973,46.11910181039061,-292.2515450045458,5.881020632794671,79.1970001220703,78.4166216463656,23.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2020-02-26,AAPL,70.927001953125,73.1624984741211,74.47000122070312,71.63249969482422,198054800.0,2.0,-0.8413696864259066,84.35190911981438,73.73609060552742,40.836593271458,-288.34475467320533,10.892626496271717,78.98774998982748,78.23809212132504,26.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2020-02-27,AAPL,66.29063415527344,68.37999725341797,71.5,70.2750015258789,320605600.0,3.0,-1.322354486725871,85.00022301279847,72.00402655995543,39.09234644354185,-321.8994207913432,21.885669073571666,78.69108327229817,78.0339103111854,32.13999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2020-02-28,AAPL,66.25186157226562,68.33999633789062,69.60250091552734,64.31500244140625,426510000.0,4.0,-2.138936196378566,86.73349017168142,68.68875943159007,32.74081906551817,-313.30677216854315,27.774674808278316,78.2361666361491,77.69093761444091,42.02000045776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2020-03-02,AAPL,72.41996002197266,74.70249938964844,75.36000061035156,70.56999969482422,341397200.0,0.0,-2.2742451678615794,86.7052276030554,67.75077215280398,42.82610868570547,-124.31615371808549,1.2874439388895673,77.97524998982747,77.51725620176734,38.540000915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2020-03-03,AAPL,70.11993408203125,72.33000183105469,76.0,75.9175033569336,319475600.0,1.0,-1.9430521594168226,86.70164751223564,67.73860288449288,49.520336330475004,-84.87082847088928,1.2874439388895653,77.870250193278,77.47916684831891,33.650001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2020-03-04,AAPL,73.37244415283203,75.68499755859375,75.8499984741211,74.11000061035156,219178400.0,2.0,-1.800803460266792,86.53189250371256,67.43660801508628,47.572683668578634,-67.64177291555303,9.3200660455172,77.69733352661133,77.40081414511037,34.439998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2020-03-05,AAPL,70.992431640625,73.2300033569336,74.88749694824219,73.87999725341797,187572800.0,3.0,-1.6865693643146926,86.09338715230945,67.17511336648937,47.327652488196996,-87.13131495391579,6.024744599923104,77.5051668802897,77.3207955793901,33.61000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2020-03-06,AAPL,70.04965209960938,72.25749969482422,72.70500183105469,70.5,226176800.0,4.0,-1.8396221554394856,85.76724926093283,66.48700107476054,43.89093404655548,-121.28818579338025,0.9770425322137738,77.2058334350586,77.16922234429254,48.93000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2020-03-09,AAPL,64.50927734375,66.5425033569336,69.52249908447266,65.9375,286744800.0,0.0,-2.292605429127221,85.80264536806285,64.98610508970083,39.85012384233152,-185.521802871007,9.947906009571797,76.73500010172526,76.9250544672427,41.939998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2020-03-10,AAPL,69.15534973144531,71.33499908447266,71.61000061035156,69.28500366210938,285290000.0,1.0,-2.360720508915122,85.57080599626647,64.2919450108136,43.77870656206604,-109.96495845730138,3.649842026688227,76.46066691080729,76.76250019479305,49.68000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2020-03-11,AAPL,66.75353240966797,68.85749816894531,70.30500030517578,69.34750366210938,255598800.0,2.0,-2.382190642492546,84.8826097333101,63.82489148739304,43.84953973535604,-118.98766730376767,0.16046036213155096,76.16725031534831,76.60802110036214,52.2400016784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2020-03-12,AAPL,60.161319732666016,62.057498931884766,67.5,63.98500061035156,418474000.0,3.0,-2.7904096663533977,84.62750271342728,62.441748537793416,39.43917525467086,-179.12291087222238,6.814977898464133,75.59633356730143,76.3504084373007,61.459999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2020-03-13,AAPL,67.36914825439453,69.49250030517578,69.9800033569336,66.22250366210938,370732000.0,4.0,-2.903271312602442,83.75293243704468,61.8338191193518,41.95896292906593,-108.07193762921247,10.31200617453151,75.13258361816406,76.14785034179687,71.30999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2020-03-16,AAPL,58.70231628417969,60.5525016784668,64.7699966430664,60.48749923706055,322423600.0,0.0,-3.407599097974625,83.27624369430727,60.2407580299359,37.78987547828685,-186.2171867962549,1.174743950888917,74.47441698710124,75.84078463386086,57.83000183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2020-03-17,AAPL,61.2834587097168,63.21500015258789,64.40249633789062,61.877498626708984,324056000.0,1.0,-3.654678485445203,82.72675809566917,59.09399385745584,39.30202443784127,-152.03540533680993,4.104214608726169,74.00116704305013,75.5722599029541,82.69000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2020-03-18,AAPL,59.783233642578125,61.66749954223633,62.5,59.942501068115234,300233600.0,2.0,-3.9583905009125147,81.87927100223658,57.93573105769994,37.97280923306199,-158.3924736840082,0.2381689199290447,73.37166709899903,75.2773587928628,69.37000274658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020-03-19,AAPL,59.325172424316406,61.19499969482422,63.209999084472656,61.84749984741211,271857200.0,3.0,-4.00131775298631,80.32246215294973,57.611539769657696,40.038155619879575,-136.25079265518826,0.23816891992904507,72.73725051879883,75.02865770128038,80.62000274658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2020-03-20,AAPL,55.55888366699219,57.310001373291016,62.95750045776367,61.79499816894531,401693200.0,4.0,-3.9933770984481214,78.67441021049378,57.47359165107848,40.0001826552753,-138.90455691971383,0.2877621620695445,72.10900039672852,74.78804570978338,67.86000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2020-03-23,AAPL,54.37858581542969,56.092498779296875,57.125,57.02000045776367,336752800.0,0.0,-4.317715071988026,78.4673350584915,55.95116660471652,36.72326890562827,-165.58624347813816,11.39652025550506,71.32325045267741,74.47075918742588,74.08000183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2020-03-24,AAPL,59.83413314819336,61.720001220703125,61.92250061035156,59.09000015258789,287531200.0,1.0,-4.359266393237867,77.55127729974052,55.2524740735505,38.96559176741473,-111.03744699764754,0.24893086939864126,70.67475051879883,74.2009213096217,58.7599983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2020-03-25,AAPL,59.504520416259766,61.380001068115234,64.5625,62.6875,303602000.0,2.0,-4.0581431795692,76.93695601561606,54.97229538819252,42.62119749797934,-84.23974193798364,0.24893086939865103,70.06766713460287,74.00241404566272,61.439998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2020-03-26,AAPL,62.63582992553711,64.61000061035156,64.66999816894531,61.630001068115234,252087200.0,3.0,-3.859457057056268,76.46918420344144,54.575567154590765,41.85881321868685,-71.1871674697801,5.5562511139445,69.44308382670084,73.79271213078903,65.66999816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2020-03-27,AAPL,60.04256820678711,61.935001373291016,63.967498779296875,63.1875,204216800.0,4.0,-3.536659790959817,76.45053764417456,54.48146346971704,43.401315098391805,-72.83059912109074,4.198672393476158,68.84775047302246,73.61595859527588,64.94999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2020-03-30,AAPL,61.75605392456055,63.70249938964844,63.880001068115234,62.685001373291016,167976400.0,0.0,-3.2831725045252327,75.84901472764817,54.29448655409011,43.020383963740514,-63.88519424250014,7.301723750052673,68.23108393351237,73.42637532552084,66.30000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2020-03-31,AAPL,61.63003158569336,63.5724983215332,65.62249755859375,63.900001525878906,197002000.0,1.0,-2.9509705872164034,73.96582021176796,54.975930886864845,44.24442668869004,-49.19410944915978,7.301723750052679,67.73308410644532,73.25325037638346,56.689998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2020-04-01,AAPL,58.38724136352539,60.227500915527344,62.18000030517578,61.625,176218400.0,2.0,-2.837215784367075,72.25243667746795,55.44081436012971,42.4769292684737,-80.5765214963948,0.5157418179884633,67.1205841064453,73.05620867411295,57.380001068115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020-04-02,AAPL,59.36152648925781,61.23249816894531,61.287498474121094,60.084999084472656,165934000.0,3.0,-2.8377523729697813,70.2589891165298,56.054762104173314,41.320993985072306,-82.22456273987241,2.380224416649801,66.43483403523763,72.80829200744628,54.459999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2020-04-03,AAPL,58.508419036865234,60.352500915527344,61.42499923706055,60.70000076293945,129880000.0,4.0,-2.7570477031557346,68.9396713178735,56.39407997912355,41.97335269340597,-78.32808797214864,2.3802244166497957,65.80300076802571,72.58179200490316,51.11000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2020-04-06,AAPL,63.612545013427734,65.61750030517578,65.77749633789062,62.724998474121094,201820400.0,0.0,-2.5017700306185304,68.58803047931022,56.424470665098966,44.090545749944624,-21.919646729627157,11.662008338920797,65.41666730244954,72.34704202016195,44.16999816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2020-04-07,AAPL,62.875755310058594,64.85749816894531,67.92500305175781,67.69999694824219,202887200.0,1.0,-1.8785054182483307,68.16865079936858,56.68534967365389,48.83511367184397,13.0351606658966,11.662008338920803,65.16541709899903,72.18120861053467,44.83000183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2020-04-08,AAPL,64.48504638671875,66.51750183105469,66.84249877929688,65.68499755859375,168895200.0,2.0,-1.52874475132991,67.24159229392109,57.24615756874981,47.15833738192954,9.69685374344853,14.407907151158152,64.96716702779135,71.9774585088094,45.900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2020-04-09,AAPL,64.95037841796875,66.99749755859375,67.51750183105469,67.17500305175781,161834800.0,3.0,-1.1189832115069152,67.82103233703246,56.98571776977906,48.510708977895696,26.293708540500464,15.19640921043984,64.86383374532063,71.7774585088094,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2020-04-13,AAPL,66.22518920898438,68.3125,68.42500305175781,67.07749938964844,131022800.0,0.0,-0.7929477276806125,68.00239097905649,56.889858700508945,48.42680902157563,37.67848607921872,17.3541665096824,64.9559169769287,71.5960418065389,44.599998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2020-04-14,AAPL,69.56977081298828,71.76249694824219,72.0625,70.0,194994800.0,1.0,-0.2962618790676572,69.33461319844012,56.50888655741925,51.05174242459139,96.60277501736917,22.692726392483596,64.93691698710124,71.45608348846436,40.2400016784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2020-04-15,AAPL,68.93479919433594,71.10749816894531,71.5824966430664,70.5999984741211,131154400.0,2.0,0.14392730650314434,70.60398186859055,56.11176787201004,51.57519931417187,99.13283499064758,21.562535701651683,64.75966682434083,71.31495850880941,42.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2020-04-16,AAPL,69.48252868652344,71.67250061035156,72.05000305175781,71.84500122070312,157125200.0,3.0,0.5861295342041757,71.93570323852678,55.970296517332585,52.66187061221651,118.48757390663015,22.43258038901334,64.68416684468588,71.1907501856486,41.91999816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2020-04-17,AAPL,68.53974914550781,70.69999694824219,71.73750305175781,71.17250061035156,215250000.0,4.0,0.8724077693356804,72.95434347725852,55.88415635489481,52.009701322412674,111.49952979585758,21.66045045739535,64.59391695658366,71.04954191843669,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2020-04-20,AAPL,67.11709594726562,69.23249816894531,70.41999816894531,69.48750305175781,130015200.0,0.0,0.9527176855030319,73.53215847865093,56.07559184178365,50.39215457727269,86.74802955987157,18.403702590405373,64.56016705830892,70.88300024668375,40.68000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2020-04-21,AAPL,65.04249572753906,67.09249877929688,69.3125,69.06999969482422,180991600.0,1.0,0.971558543638281,73.51381037222177,57.29893987191886,49.99361543829441,61.72442144618851,15.710181791774328,64.66458371480306,70.69979190826416,44.279998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2020-04-22,AAPL,66.91593933105469,69.0250015258789,69.4749984741211,68.40249633789062,116862400.0,2.0,0.9221270166458169,73.507980210567,58.2360196521039,49.34811673634326,73.29020006765916,19.034888414900013,64.63516680399577,70.54791685740153,44.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2020-04-23,AAPL,66.65660858154297,68.75749969482422,70.4375,68.96749877929688,124814400.0,3.0,0.9178552390079062,73.78701198420251,58.58498775639808,49.91437435510954,81.60355470831676,19.034888414900013,64.62249997456868,70.39487514495849,41.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2020-04-24,AAPL,68.58097839355469,70.74250030517578,70.75250244140625,69.30000305175781,126161200.0,4.0,0.9305131748248812,73.97407215154001,59.16492778742483,50.25295018686127,90.68016425141487,22.399461636411424,64.79966672261556,70.1980001449585,38.79999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2020-04-27,AAPL,68.62942504882812,70.7925033569336,71.13500213623047,70.44999694824219,117087600.0,0.0,1.021379393752838,74.3511601186215,59.51408951516757,51.4277203289076,96.94482893652115,22.483404905117936,64.94058316548666,70.03658339182536,36.290000915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2020-04-28,AAPL,67.51698303222656,69.6449966430664,71.4574966430664,71.2699966430664,112004800.0,1.0,1.1462199287633155,74.73893783660374,59.98481132416286,52.259322396534145,90.06407380676264,22.483404905117926,65.29999974568685,69.88720836639405,33.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2020-04-29,AAPL,69.73457336425781,71.93250274658203,72.4175033569336,71.18250274658203,137280800.0,2.0,1.2239935971056326,75.10250486439983,60.34949441843708,52.160749340881075,101.03312768703404,26.38207919466622,65.61016654968262,69.80566679636637,32.47999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2020-04-30,AAPL,71.2057113647461,73.44999694824219,73.63249969482422,72.48999786376953,183064000.0,3.0,1.375112572370739,75.3482327013467,61.190266367867146,53.51619372392247,116.4980136577665,28.83824101386127,66.02841644287109,69.70004177093506,30.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2020-05-01,AAPL,70.05936431884766,72.26750183105469,74.75,71.5625,240616800.0,4.0,1.4039525259822625,74.91824908922514,62.768000071541465,52.426156196149385,104.02804137633558,28.83824101386127,66.3522497812907,69.54475015004476,38.16999816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2020-05-04,AAPL,71.05060577392578,73.29000091552734,73.42250061035156,72.2925033569336,133568000.0,0.0,1.4687004731133158,74.32553832921498,64.51996109095104,53.20225384240412,100.81368124946154,24.935993551977827,66.7021666208903,69.40558350880941,39.130001068115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2020-05-05,AAPL,72.11700439453125,74.38999938964844,75.25,73.76499938964844,147751200.0,1.0,1.620005771135979,74.13163438914431,65.81786512257445,54.742846734113954,121.95440128518953,26.83554547174289,67.26033325195313,69.29179185231527,34.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2020-05-06,AAPL,72.86103057861328,75.15750122070312,75.80999755859375,75.11499786376953,142333600.0,2.0,1.8276514822474184,74.9470342174547,65.74396538581678,56.11309820282711,131.28504497206447,28.147954349066595,67.79449984232585,69.23462518056233,32.689998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2020-05-07,AAPL,73.61479187011719,75.93499755859375,76.2925033569336,75.80500030517578,115215200.0,3.0,2.024487468963059,75.5203712545265,66.1826286234032,56.80459661013741,135.02060938121585,29.47370628633415,68.23174985249837,69.14970849355062,32.119998931884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
